SaleDate,PRODUCT_CATEGORY,UNIT_OF_MEASURE,RecordNo,TOTAL_$,CountBasedTotal,DollarCountBasedTotal,WeightBasedTotal,DollarWeightBasedTotal,Quantity,CCCLastUpdated
3/28/2023,Infused Pre-Rolls,Grams,19819,46033.72,0,0,2234.79,46033.72,2234.79,3/22/2024
3/28/2023,Infused (non-edible),Each,19819,8003.32,217,8003.32,0,0,217,3/22/2024
3/28/2023,Concentrate,Grams,19819,13137.05,0,0,367,13137.05,367,3/22/2024
3/28/2023,Raw Pre-Rolls,Grams,19819,574951.58,0,0,61769.7,574951.58,61769.7,3/22/2024
3/28/2023,Shake/Trim (by strain),Grams,19819,46455.51,0,0,11036.6,46455.51,11036.6,3/22/2024
3/29/2023,Concentrate (Each),Each,19834,195878.51,5242,195878.51,0,0,5242,3/22/2024
3/29/2023,Kief,Grams,19834,3427.5,0,0,151,3427.5,151,3/22/2024
3/29/2023,Infused (edible),Each,19834,478322.72,24293,478322.72,0,0,24293,3/22/2024
3/29/2023,Infused Pre-Rolls,Milligrams,19834,100,0,0,4000,100,4000,3/22/2024
3/29/2023,Buds,Pounds,19834,1078.8,0,0,0.26,1078.8,0.26,3/22/2024
3/29/2023,Infused Pre-Rolls,Grams,19834,49776.9,0,0,2470.91,49776.9,2470.91,3/22/2024
3/29/2023,Concentrate (Bulk),Grams,19834,1101.87,0,0,34.5,1101.87,34.5,3/22/2024
3/29/2023,Infused Beverage,Each,19834,28636.72,3653,28636.72,0,0,3653,3/22/2024
3/29/2023,Vape Product,Each,19834,750631.78,20596,750631.78,0,0,20596,3/22/2024
3/29/2023,Concentrate,Grams,19834,16425.04,0,0,477,16425.04,477,3/22/2024
3/29/2023,Buds,Grams,19834,1522452.7,0,0,223335.6,1522452.7,223335.6,3/22/2024
3/29/2023,Raw Pre-Rolls,Grams,19834,607751.42,0,0,61888.95,607751.42,61888.95,3/22/2024
3/29/2023,Seeds,Each,19834,12,1,12,0,0,1,3/22/2024
3/29/2023,Infused (non-edible),Each,19834,8925.65,241,8925.65,0,0,241,3/22/2024
3/29/2023,Shake/Trim,Grams,19834,48055.29,0,0,14434.5,48055.29,14434.5,3/22/2024
3/29/2023,Shake/Trim (by strain),Grams,19834,50854.56,0,0,12063.5,50854.56,12063.5,3/22/2024
3/30/2023,Concentrate (Each),Each,19850,204026.87,5440,204026.87,0,0,5440,3/22/2024
3/30/2023,Vape Product,Each,19850,810605.81,22138,810605.81,0,0,22138,3/22/2024
3/30/2023,Concentrate (Bulk),Grams,19850,865.97,0,0,45.5,865.97,45.5,3/22/2024
3/30/2023,Immature Plants,Each,19850,540,9,540,0,0,9,3/22/2024
3/30/2023,Infused Pre-Rolls,Grams,19850,56902.07,0,0,2818.57,56902.07,2818.57,3/22/2024
3/30/2023,Shake/Trim (by strain),Grams,19850,50493.17,0,0,11074.9,50493.17,11074.9,3/22/2024
3/30/2023,Buds,Grams,19850,1656520.98,0,0,245054.8,1656520.98,245054.8,3/22/2024
3/30/2023,Infused Beverage,Each,19850,32585.21,4174,32585.21,0,0,4174,3/22/2024
3/30/2023,Infused (non-edible),Each,19850,8452,266,8452,0,0,266,3/22/2024
3/30/2023,Kief,Grams,19850,2977.89,0,0,141,2977.89,141,3/22/2024
3/30/2023,Seeds,Each,19850,24,2,24,0,0,2,3/22/2024
3/30/2023,Shake/Trim,Grams,19850,52522.51,0,0,16050,52522.51,16050,3/22/2024
3/30/2023,Raw Pre-Rolls,Grams,19850,650360.61,0,0,66529.15,650360.61,66529.15,3/22/2024
3/30/2023,Concentrate,Grams,19850,16657.12,0,0,457,16657.12,457,3/22/2024
3/30/2023,Buds,Pounds,19850,1243,0,0,0.27,1243,0.27,3/22/2024
3/30/2023,Infused Pre-Rolls,Milligrams,19850,257.5,0,0,8200,257.5,8200,3/22/2024
3/30/2023,Infused (edible),Each,19850,527592.69,26912,527592.69,0,0,26912,3/22/2024
3/31/2023,Infused Beverage,Each,19867,54847.78,6844,54847.78,0,0,6844,3/22/2024
3/31/2023,Immature Plants,Each,19867,1740.02,31,1740.02,0,0,31,3/22/2024
3/31/2023,Shake/Trim (by strain),Grams,19867,70500.92,0,0,15843.5,70500.92,15843.5,3/22/2024
3/31/2023,Infused (non-edible),Each,19867,10797.02,351,10797.02,0,0,351,3/22/2024
3/31/2023,Vape Product,Each,19867,1073626.3,29014,1073626.3,0,0,29014,3/22/2024
3/31/2023,Kief,Grams,19867,4230.95,0,0,199.3,4230.95,199.3,3/22/2024
3/31/2023,Concentrate (Each),Each,19867,285739.88,7523,285739.88,0,0,7523,3/22/2024
3/31/2023,Buds,Grams,19867,2237241.78,0,0,336483.38,2237241.78,336483.38,3/22/2024
3/31/2023,Shake/Trim,Grams,19867,74553.61,0,0,23329,74553.61,23329,3/22/2024
3/31/2023,Infused (edible),Each,19867,749002.51,38097,749002.51,0,0,38097,3/22/2024
3/31/2023,Concentrate (Bulk),Grams,19867,1527.7,0,0,44,1527.7,44,3/22/2024
3/31/2023,Infused Pre-Rolls,Milligrams,19867,275,0,0,11000,275,11000,3/22/2024
3/31/2023,Infused Pre-Rolls,Grams,19867,84072.55,0,0,4095.93,84072.55,4095.93,3/22/2024
3/31/2023,Raw Pre-Rolls,Grams,19867,849020.65,0,0,86438.75,849020.65,86438.75,3/22/2024
3/31/2023,Concentrate,Grams,19867,23048.64,0,0,653,23048.64,653,3/22/2024
3/31/2023,Buds,Pounds,19867,982,0,0,0.24,982,0.24,3/22/2024
4/1/2023,Vape Product,Each,19883,947736.83,25072,947736.83,0,0,25072,3/22/2024
4/1/2023,Concentrate (Bulk),Grams,19883,1711.35,0,0,48.5,1711.35,48.5,3/22/2024
4/1/2023,Infused Pre-Rolls,Milligrams,19883,275,0,0,11000,275,11000,3/22/2024
4/1/2023,Shake/Trim,Grams,19883,73430.32,0,0,22549,73430.32,22549,3/22/2024
4/1/2023,Infused Beverage,Each,19883,57144.84,6898,57144.84,0,0,6898,3/22/2024
4/1/2023,Shake/Trim (by strain),Grams,19883,60120.4,0,0,13076.1,60120.4,13076.1,3/22/2024
4/1/2023,Buds,Pounds,19883,1335.3,0,0,0.31,1335.3,0.31,3/22/2024
4/1/2023,Concentrate,Grams,19883,20032.78,0,0,537,20032.78,537,3/22/2024
4/1/2023,Suppository,Each,19883,35,1,35,0,0,1,3/22/2024
4/1/2023,Infused (non-edible),Each,19883,14993.14,440,14993.14,0,0,440,3/22/2024
4/1/2023,Infused Pre-Rolls,Grams,19883,81779.98,0,0,3865.06,81779.98,3865.06,3/22/2024
4/1/2023,Buds,Grams,19883,1982914.71,0,0,294657.95,1982914.71,294657.95,3/22/2024
4/1/2023,Immature Plants,Each,19883,1784,34,1784,0,0,34,3/22/2024
4/1/2023,Infused (edible),Each,19883,794720.35,39193,794720.35,0,0,39193,3/22/2024
4/1/2023,Kief,Grams,19883,4337.18,0,0,204.1,4337.18,204.1,3/22/2024
4/1/2023,Seeds,Each,19883,12,1,12,0,0,1,3/22/2024
4/1/2023,Raw Pre-Rolls,Grams,19883,762063.79,0,0,76717.7,762063.79,76717.7,3/22/2024
4/1/2023,Concentrate (Each),Each,19883,256774.67,6585,256774.67,0,0,6585,3/22/2024
4/2/2023,Kief,Grams,19901,3361.88,0,0,152.2,3361.88,152.2,3/22/2024
4/2/2023,Infused (edible),Each,19901,555298.6,27406,555298.6,0,0,27406,3/22/2024
4/2/2023,Infused Pre-Rolls,Grams,19901,55586.46,0,0,2643.4,55586.46,2643.4,3/22/2024
4/2/2023,Concentrate,Grams,19901,15162.37,0,0,410,15162.37,410,3/22/2024
4/2/2023,Buds,Grams,19901,1506952.13,0,0,216059.3,1506952.13,216059.3,3/22/2024
4/2/2023,Vape Product,Each,19901,765151.35,20276,765151.35,0,0,20276,3/22/2024
4/2/2023,Infused (non-edible),Each,19901,10733.98,303,10733.98,0,0,303,3/22/2024
4/2/2023,Infused Pre-Rolls,Milligrams,19901,225,0,0,9000,225,9000,3/22/2024
4/2/2023,Shake/Trim (by strain),Grams,19901,43723.18,0,0,9624.3,43723.18,9624.3,3/22/2024
4/2/2023,Infused Beverage,Each,19901,38678.35,4814,38678.35,0,0,4814,3/22/2024
4/2/2023,Concentrate (Each),Each,19901,193811.67,4968,193811.67,0,0,4968,3/22/2024
4/2/2023,Buds,Pounds,19901,1824.52,0,0,0.43,1824.52,0.43,3/22/2024
4/2/2023,Concentrate (Bulk),Grams,19901,702.1,0,0,24.5,702.1,24.5,3/22/2024
4/2/2023,Raw Pre-Rolls,Grams,19901,586917.43,0,0,59070.9,586917.43,59070.9,3/22/2024
4/2/2023,Seeds,Each,19901,48,5,48,0,0,5,3/22/2024
4/2/2023,Suppository,Each,19901,35,1,35,0,0,1,3/22/2024
4/2/2023,Immature Plants,Each,19901,595,12,595,0,0,12,3/22/2024
4/2/2023,Shake/Trim,Grams,19901,54161.54,0,0,16846,54161.54,16846,3/22/2024
4/3/2023,Infused Beverage,Each,19919,24207.36,3119,24207.36,0,0,3119,3/22/2024
4/3/2023,Suppository,Each,19919,168,6,168,0,0,6,3/22/2024
4/3/2023,Infused (non-edible),Each,19919,8499.88,235,8499.88,0,0,235,3/22/2024
4/3/2023,Immature Plants,Each,19919,455,8,455,0,0,8,3/22/2024
4/3/2023,Shake/Trim,Grams,19919,57838.72,0,0,17358,57838.72,17358,3/22/2024
4/3/2023,Buds,Pounds,19919,883.3,0,0,0.2,883.3,0.2,3/22/2024
4/3/2023,Shake/Trim (by strain),Grams,19919,50014.23,0,0,11432.3,50014.23,11432.3,3/22/2024
4/3/2023,Kief,Grams,19919,3012.77,0,0,136.1,3012.77,136.1,3/22/2024
4/3/2023,Seeds,Each,19919,10,1,10,0,0,1,3/22/2024
4/3/2023,Infused Pre-Rolls,Milligrams,19919,290,0,0,10800,290,10800,3/22/2024
4/3/2023,Concentrate,Grams,19919,11870.07,0,0,334,11870.07,334,3/22/2024
4/3/2023,Raw Pre-Rolls,Grams,19919,576854.45,0,0,59945.85,576854.45,59945.85,3/22/2024
4/3/2023,Concentrate (Bulk),Grams,19919,619,0,0,18.5,619,18.5,3/22/2024
4/3/2023,Buds,Grams,19919,1442127.66,0,0,208207.08,1442127.66,208207.08,3/22/2024
4/3/2023,Vape Product,Each,19919,720168.42,19478,720168.42,0,0,19478,3/22/2024
4/3/2023,Concentrate (Each),Each,19919,166808.92,4517,166808.92,0,0,4517,3/22/2024
4/3/2023,Infused (edible),Each,19919,436102.86,22645,436102.86,0,0,22645,3/22/2024
4/3/2023,Infused Pre-Rolls,Grams,19919,52627.23,0,0,2609.91,52627.23,2609.91,3/22/2024
4/4/2023,Infused Pre-Rolls,Milligrams,19937,75,0,0,3000,75,3000,3/22/2024
4/4/2023,Vape Product,Each,19937,690353.95,18830,690353.95,0,0,18830,3/22/2024
4/4/2023,Concentrate (Each),Each,19937,171522.8,4618,171522.8,0,0,4618,3/22/2024
4/4/2023,Concentrate,Grams,19937,11852.45,0,0,316,11852.45,316,3/22/2024
4/4/2023,Shake/Trim (by strain),Grams,19937,52106.41,0,0,11870.2,52106.41,11870.2,3/22/2024
4/4/2023,Raw Pre-Rolls,Grams,19937,609585.05,0,0,67149.15,609585.05,67149.15,3/22/2024
4/4/2023,Infused (non-edible),Each,19937,8714.65,303,8714.65,0,0,303,3/22/2024
4/4/2023,Buds,Grams,19937,1423970.93,0,0,214421.66,1423970.93,214421.66,3/22/2024
4/4/2023,Buds,Pounds,19937,701.1,0,0,0.18,701.1,0.18,3/22/2024
4/4/2023,Suppository,Each,19937,94.5,3,94.5,0,0,3,3/22/2024
4/4/2023,Immature Plants,Each,19937,190,4,190,0,0,4,3/22/2024
4/4/2023,Infused (edible),Each,19937,430688.52,22205,430688.52,0,0,22205,3/22/2024
4/4/2023,Shake/Trim,Grams,19937,52195.59,0,0,15663.5,52195.59,15663.5,3/22/2024
4/4/2023,Concentrate (Bulk),Grams,19937,847.83,0,0,25,847.83,25,3/22/2024
4/4/2023,Kief,Grams,19937,2653.88,0,0,124,2653.88,124,3/22/2024
4/4/2023,Infused Pre-Rolls,Grams,19937,50790.32,0,0,2476.69,50790.32,2476.69,3/22/2024
4/4/2023,Infused Beverage,Each,19937,25013.7,3430,25013.7,0,0,3430,3/22/2024
4/5/2023,Raw Pre-Rolls,Grams,19954,589590.17,0,0,61394.35,589590.17,61394.35,3/22/2024
4/5/2023,Shake/Trim (by strain),Grams,19954,49178.02,0,0,11078.3,49178.02,11078.3,3/22/2024
4/5/2023,Concentrate (Bulk),Grams,19954,841.57,0,0,31.5,841.57,31.5,3/22/2024
4/5/2023,Infused (non-edible),Each,19954,9481.99,266,9481.99,0,0,266,3/22/2024
4/5/2023,Infused (edible),Each,19954,486846.63,25051,486846.63,0,0,25051,3/22/2024
4/5/2023,Immature Plants,Each,19954,458,9,458,0,0,9,3/22/2024
4/5/2023,Buds,Pounds,19954,1348.69,0,0,0.36,1348.69,0.36,3/22/2024
4/5/2023,Infused Beverage,Each,19954,27578.79,3724,27578.79,0,0,3724,3/22/2024
4/5/2023,Vape Product,Each,19954,753886.24,20579,753886.24,0,0,20579,3/22/2024
4/5/2023,Infused Pre-Rolls,Grams,19954,55494.81,0,0,2715.13,55494.81,2715.13,3/22/2024
4/5/2023,Kief,Grams,19954,2995.45,0,0,153,2995.45,153,3/22/2024
4/5/2023,Infused Pre-Rolls,Milligrams,19954,226,0,0,7600,226,7600,3/22/2024
4/5/2023,Concentrate,Grams,19954,17804.63,0,0,495,17804.63,495,3/22/2024
4/5/2023,Buds,Grams,19954,1500724.94,0,0,233221.33,1500724.94,233221.33,3/22/2024
4/5/2023,Suppository,Each,19954,140,4,140,0,0,4,3/22/2024
4/5/2023,Concentrate (Each),Each,19954,182289.71,4935,182289.71,0,0,4935,3/22/2024
4/5/2023,Shake/Trim,Grams,19954,56023.92,0,0,17032.5,56023.92,17032.5,3/22/2024
4/5/2023,Seeds,Each,19954,20,2,20,0,0,2,3/22/2024
4/6/2023,Vape Product,Each,19972,852687.32,23476,852687.32,0,0,23476,3/22/2024
4/6/2023,Shake/Trim (by strain),Grams,19972,55396.18,0,0,12357.9,55396.18,12357.9,3/22/2024
4/6/2023,Raw Pre-Rolls,Grams,19972,683846.18,0,0,70615.25,683846.18,70615.25,3/22/2024
4/6/2023,Infused (edible),Each,19972,567899.47,28992,567899.47,0,0,28992,3/22/2024
4/6/2023,Buds,Grams,19972,1690546.34,0,0,256989.68,1690546.34,256989.68,3/22/2024
4/6/2023,Infused Beverage,Each,19972,36029.71,4777,36029.71,0,0,4777,3/22/2024
4/6/2023,Buds,Pounds,19972,444,0,0,0.11,444,0.11,3/22/2024
4/6/2023,Infused Pre-Rolls,Milligrams,19972,150,0,0,5200,150,5200,3/22/2024
4/6/2023,Concentrate,Grams,19972,16206.93,0,0,438,16206.93,438,3/22/2024
4/6/2023,Immature Plants,Each,19972,480,8,480,0,0,8,3/22/2024
4/6/2023,Infused (non-edible),Each,19972,8161.06,245,8161.06,0,0,245,3/22/2024
4/6/2023,Seeds,Each,19972,9,1,9,0,0,1,3/22/2024
4/6/2023,Suppository,Each,19972,70,2,70,0,0,2,3/22/2024
4/6/2023,Kief,Grams,19972,3791.47,0,0,223.32,3791.47,223.32,3/22/2024
4/6/2023,Concentrate (Each),Each,19972,208283.6,5593,208283.6,0,0,5593,3/22/2024
4/6/2023,Concentrate (Bulk),Grams,19972,894.4,0,0,32.5,894.4,32.5,3/22/2024
4/6/2023,Shake/Trim,Grams,19972,59835.66,0,0,18526,59835.66,18526,3/22/2024
4/6/2023,Infused Pre-Rolls,Grams,19972,63247.36,0,0,3070.54,63247.36,3070.54,3/22/2024
4/7/2023,Vape Product,Each,19990,1106817.83,30668,1106817.83,0,0,30668,3/22/2024
4/7/2023,Buds,Pounds,19990,1036.5,0,0,0.25,1036.5,0.25,3/22/2024
4/7/2023,Infused Pre-Rolls,Milligrams,19990,210,0,0,8400,210,8400,3/22/2024
4/7/2023,Kief,Grams,19990,4383.63,0,0,214.1,4383.63,214.1,3/22/2024
4/7/2023,Shake/Trim,Grams,19990,80847.4,0,0,25131,80847.4,25131,3/22/2024
4/7/2023,Immature Plants,Each,19990,175,7,175,0,0,7,3/22/2024
4/7/2023,Concentrate,Grams,19990,22685.12,0,0,622,22685.12,622,3/22/2024
4/7/2023,Infused (edible),Each,19990,793229.52,40370,793229.52,0,0,40370,3/22/2024
4/7/2023,Concentrate (Each),Each,19990,277879.68,7380,277879.68,0,0,7380,3/22/2024
4/7/2023,Concentrate (Bulk),Grams,19990,1102.49,0,0,37,1102.49,37,3/22/2024
4/7/2023,Suppository,Each,19990,210,6,210,0,0,6,3/22/2024
4/7/2023,Raw Pre-Rolls,Grams,19990,851658.38,0,0,87809,851658.38,87809,3/22/2024
4/7/2023,Infused Pre-Rolls,Grams,19990,86283.91,0,0,4170.69,86283.91,4170.69,3/22/2024
4/7/2023,Buds,Grams,19990,2217307.73,0,0,347877.4,2217307.73,347877.4,3/22/2024
4/7/2023,Infused (non-edible),Each,19990,13879.38,423,13879.38,0,0,423,3/22/2024
4/7/2023,Shake/Trim (by strain),Grams,19990,68418.87,0,0,15538.4,68418.87,15538.4,3/22/2024
4/7/2023,Infused Beverage,Each,19990,60050.66,7700,60050.66,0,0,7700,3/22/2024
4/8/2023,Concentrate (Bulk),Grams,20007,1004.83,0,0,37,1004.83,37,3/22/2024
4/8/2023,Buds,Grams,20007,2022352.95,0,0,306980.72,2022352.95,306980.72,3/22/2024
4/8/2023,Kief,Grams,20007,3638.9,0,0,164,3638.9,164,3/22/2024
4/8/2023,Infused Pre-Rolls,Milligrams,20007,75,0,0,3000,75,3000,3/22/2024
4/8/2023,Raw Pre-Rolls,Grams,20007,827664.65,0,0,86010.55,827664.65,86010.55,3/22/2024
4/8/2023,Immature Plants,Each,20007,3165,93,3165,0,0,93,3/22/2024
4/8/2023,Shake/Trim,Grams,20007,63028.13,0,0,20016.5,63028.13,20016.5,3/22/2024
4/8/2023,Shake/Trim (by strain),Grams,20007,67792.2,0,0,15777.6,67792.2,15777.6,3/22/2024
4/8/2023,Buds,Pounds,20007,671.75,0,0,0.18,671.75,0.18,3/22/2024
4/8/2023,Concentrate,Grams,20007,19213.68,0,0,489.5,19213.68,489.5,3/22/2024
4/8/2023,Concentrate (Each),Each,20007,260651.19,6605,260651.19,0,0,6605,3/22/2024
4/8/2023,Infused (edible),Each,20007,833466.55,41587,833466.55,0,0,41587,3/22/2024
4/8/2023,Vape Product,Each,20007,1018236.29,27987,1018236.29,0,0,27987,3/22/2024
4/8/2023,Buds,Kilograms,20007,95,0,0,0.03,95,0.03,3/22/2024
4/8/2023,Infused Pre-Rolls,Grams,20007,83797.94,0,0,3945.46,83797.94,3945.46,3/22/2024
4/8/2023,Suppository,Each,20007,70,2,70,0,0,2,3/22/2024
4/8/2023,Infused Beverage,Each,20007,67812.87,8345,67812.87,0,0,8345,3/22/2024
4/8/2023,Infused (non-edible),Each,20007,14753.06,441,14753.06,0,0,441,3/22/2024
4/9/2023,Shake/Trim,Grams,20025,29589.18,0,0,9356.5,29589.18,9356.5,3/22/2024
4/9/2023,Infused (edible),Each,20025,295152.65,15189,295152.65,0,0,15189,3/22/2024
4/9/2023,Kief,Grams,20025,1622.45,0,0,78,1622.45,78,3/22/2024
4/9/2023,Suppository,Each,20025,35,1,35,0,0,1,3/22/2024
4/9/2023,Concentrate,Grams,20025,10919.13,0,0,295,10919.13,295,3/22/2024
4/9/2023,Vape Product,Each,20025,460323.39,12846,460323.39,0,0,12846,3/22/2024
4/9/2023,Infused (non-edible),Each,20025,5677.57,157,5677.57,0,0,157,3/22/2024
4/9/2023,Raw Pre-Rolls,Grams,20025,431245.96,0,0,44245.8,431245.96,44245.8,3/22/2024
4/9/2023,Buds,Kilograms,20025,4275,0,0,1.35,4275,1.35,3/22/2024
4/9/2023,Infused Beverage,Each,20025,23008.6,2755,23008.6,0,0,2755,3/22/2024
4/9/2023,Shake/Trim (by strain),Grams,20025,36481.42,0,0,8983.1,36481.42,8983.1,3/22/2024
4/9/2023,Buds,Grams,20025,1027414.33,0,0,157197.89,1027414.33,157197.89,3/22/2024
4/9/2023,Infused Pre-Rolls,Milligrams,20025,200,0,0,8000,200,8000,3/22/2024
4/9/2023,Concentrate (Bulk),Grams,20025,280.83,0,0,7.5,280.83,7.5,3/22/2024
4/9/2023,Immature Plants,Each,20025,205,7,205,0,0,7,3/22/2024
4/9/2023,Buds,Pounds,20025,732.7,0,0,0.16,732.7,0.16,3/22/2024
4/9/2023,Infused Pre-Rolls,Grams,20025,45922.61,0,0,2164.98,45922.61,2164.98,3/22/2024
4/9/2023,Concentrate (Each),Each,20025,124325.48,3169,124325.48,0,0,3169,3/22/2024
4/10/2023,Suppository,Each,20043,224,8,224,0,0,8,3/22/2024
4/10/2023,Buds,Pounds,20043,1194.74,0,0,0.29,1194.74,0.29,3/22/2024
4/10/2023,Shake/Trim (by strain),Grams,20043,57010.5,0,0,13554.1,57010.5,13554.1,3/22/2024
4/10/2023,Vape Product,Each,20043,782202.71,21486,782202.71,0,0,21486,3/22/2024
4/10/2023,Immature Plants,Each,20043,100,6,100,0,0,6,3/22/2024
4/10/2023,Infused Beverage,Each,20043,26800.89,3409,26800.89,0,0,3409,3/22/2024
4/10/2023,Kief,Grams,20043,3015.9,0,0,126,3015.9,126,3/22/2024
4/10/2023,Infused Pre-Rolls,Milligrams,20043,125,0,0,5000,125,5000,3/22/2024
4/10/2023,Buds,Kilograms,20043,5693.18,0,0,1.8,5693.18,1.8,3/22/2024
4/10/2023,Buds,Grams,20043,1473029.79,0,0,217123.07,1473029.79,217123.07,3/22/2024
4/10/2023,Concentrate (Bulk),Grams,20043,861.96,0,0,28.5,861.96,28.5,3/22/2024
4/10/2023,Shake/Trim,Grams,20043,55250.08,0,0,17205,55250.08,17205,3/22/2024
4/10/2023,Concentrate (Each),Each,20043,173858.3,4758,173858.3,0,0,4758,3/22/2024
4/10/2023,Infused (edible),Each,20043,460646.95,23528,460646.95,0,0,23528,3/22/2024
4/10/2023,Concentrate,Grams,20043,15302.9,0,0,417.5,15302.9,417.5,3/22/2024
4/10/2023,Raw Pre-Rolls,Grams,20043,596893.43,0,0,62373.4,596893.43,62373.4,3/22/2024
4/10/2023,Infused (non-edible),Each,20043,8091.39,234,8091.39,0,0,234,3/22/2024
4/10/2023,Infused Pre-Rolls,Grams,20043,53033.97,0,0,2596.51,53033.97,2596.51,3/22/2024
4/11/2023,Raw Pre-Rolls,Grams,20061,611306.47,0,0,66809.05,611306.47,66809.05,3/22/2024
4/11/2023,Concentrate (Each),Each,20061,166753.35,4530,166753.35,0,0,4530,3/22/2024
4/11/2023,Kief,Grams,20061,2764.92,0,0,118,2764.92,118,3/22/2024
4/11/2023,Infused (edible),Each,20061,441535.1,22162,441535.1,0,0,22182,3/22/2024
4/11/2023,Infused Pre-Rolls,Milligrams,20061,100,0,0,4000,100,4000,3/22/2024
4/11/2023,Vape Product,Each,20061,699413.93,19308,699413.93,0,0,19308,3/22/2024
4/11/2023,Suppository,Each,20061,252,8,252,0,0,8,3/22/2024
4/11/2023,Infused Pre-Rolls,Grams,20061,52683.15,0,0,2601.75,52683.15,2601.75,3/22/2024
4/11/2023,Buds,Grams,20061,1440584.25,0,0,211466.28,1440584.25,211466.28,3/22/2024
4/11/2023,Concentrate (Bulk),Grams,20061,840.44,0,0,31,840.44,31,3/22/2024
4/11/2023,Shake/Trim (by strain),Grams,20061,43882.93,0,0,9783.9,43882.93,9783.9,3/22/2024
4/11/2023,Immature Plants,Each,20061,62.5,7,62.5,0,0,7,3/22/2024
4/11/2023,Infused (non-edible),Each,20061,7955.23,234,7955.23,0,0,234,3/22/2024
4/11/2023,Infused Beverage,Each,20061,25572.83,3323,25572.83,0,0,3323,3/22/2024
4/11/2023,Shake/Trim,Grams,20061,44613.68,0,0,13539,44613.68,13539,3/22/2024
4/11/2023,Concentrate,Grams,20061,15704.99,0,0,413.5,15704.99,413.5,3/22/2024
4/11/2023,Buds,Pounds,20061,979.59,0,0,0.24,979.59,0.24,3/22/2024
4/11/2023,Concentrate,Milligrams,20061,60,0,0,200,60,200,3/22/2024
4/12/2023,Kief,Grams,20079,3088.83,0,0,141.66,3088.83,141.66,3/22/2024
4/12/2023,Concentrate (Each),Each,20079,190715.22,5325,190715.22,0,0,5325,3/22/2024
4/12/2023,Shake/Trim,Grams,20079,50473.41,0,0,15669.5,50473.41,15669.5,3/22/2024
4/12/2023,Concentrate (Bulk),Grams,20079,747.5,0,0,24,747.5,24,3/22/2024
4/12/2023,Suppository,Each,20079,175,5,175,0,0,5,3/22/2024
4/12/2023,Vape Product,Each,20079,774569.48,21168,774569.48,0,0,21168,3/22/2024
4/12/2023,Buds,Grams,20079,1576759.97,0,0,229832.2,1576759.97,229832.2,3/22/2024
4/12/2023,Infused Beverage,Each,20079,31195.46,3940,31195.46,0,0,3940,3/22/2024
4/12/2023,Infused Pre-Rolls,Grams,20079,58442.83,0,0,2814.74,58442.83,2814.74,3/22/2024
4/12/2023,Infused Pre-Rolls,Milligrams,20079,150,0,0,6000,150,6000,3/22/2024
4/12/2023,Concentrate,Grams,20079,16532.67,0,0,475,16532.67,475,3/22/2024
4/12/2023,Infused (non-edible),Each,20079,7509.47,218,7509.47,0,0,218,3/22/2024
4/12/2023,Shake/Trim (by strain),Grams,20079,50685,0,0,11382.5,50685,11382.5,3/22/2024
4/12/2023,Infused (edible),Each,20079,484927.58,24274,484927.58,0,0,24274,3/22/2024
4/12/2023,Buds,Pounds,20079,1196.57,0,0,0.32,1196.57,0.32,3/22/2024
4/12/2023,Raw Pre-Rolls,Grams,20079,616921.47,0,0,64698.5,616921.47,64698.5,3/22/2024
4/13/2023,Concentrate (Each),Each,20095,193951.1,5685,193951.1,0,0,5685,3/22/2024
4/13/2023,Concentrate (Bulk),Grams,20095,803.16,0,0,29,803.16,29,3/22/2024
4/13/2023,Raw Pre-Rolls,Grams,20095,714956.33,0,0,77436.15,714956.33,77436.15,3/22/2024
4/13/2023,Infused (edible),Each,20095,515551.6,25829,515551.6,0,0,25829,3/22/2024
4/13/2023,Buds,Pounds,20095,632,0,0,0.18,632,0.18,3/22/2024
4/13/2023,Concentrate,Grams,20095,15422.47,0,0,410.5,15422.47,410.5,3/22/2024
4/13/2023,Buds,Grams,20095,1690251.2,0,0,334565.9,1690251.2,334565.9,3/22/2024
4/13/2023,Infused Pre-Rolls,Milligrams,20095,100,0,0,4000,100,4000,3/22/2024
4/13/2023,Vape Product,Each,20095,817565.31,22297,817565.31,0,0,22297,3/22/2024
4/13/2023,Kief,Grams,20095,3655.75,0,0,170,3655.75,170,3/22/2024
4/13/2023,Infused (non-edible),Each,20095,11913.72,367,11913.72,0,0,367,3/22/2024
4/13/2023,Suppository,Each,20095,105,3,105,0,0,3,3/22/2024
4/13/2023,Shake/Trim,Grams,20095,57169.37,0,0,17801,57169.37,17801,3/22/2024
4/13/2023,Infused Beverage,Each,20095,37857.09,5137,37857.09,0,0,5137,3/22/2024
4/13/2023,Shake/Trim (by strain),Grams,20095,61201.07,0,0,13627.4,61201.07,13627.4,3/22/2024
4/13/2023,Infused Pre-Rolls,Grams,20095,68513.4,0,0,3519.59,68513.4,3519.59,3/22/2024
4/14/2023,Infused Beverage,Each,20111,60538.45,7930,60538.45,0,0,7930,3/22/2024
4/14/2023,Concentrate,Milligrams,20111,35,0,0,100,35,100,3/22/2024
4/14/2023,Shake/Trim,Grams,20111,72131.11,0,0,21762.5,72131.11,21762.5,3/22/2024
4/14/2023,Suppository,Each,20111,105,3,105,0,0,3,3/22/2024
4/14/2023,Concentrate,Grams,20111,22755.09,0,0,603,22755.09,603,3/22/2024
