RecordNo,SaleDate,ProductCategoryName,UnitOfMeasureName,TotalPrice,CountBasedTotal,DollarCountBasedTotal,WeightBasedTotal,DollarWeightBasedTotal,Quantity,CCCLastUpdated
35606,8/31/2023,Infused Beverage,Each,223.02,23,223.02,0,0,23,3/22/2024
35606,8/31/2023,Suppository,Each,334.51,11,334.51,0,0,11,3/22/2024
35606,8/31/2023,Buds,Grams,7088.02,0,0,1087.5,7088.02,1087.5,3/22/2024
35606,8/31/2023,Infused Pre-Rolls,Grams,286,0,0,14.65,286,14.65,3/22/2024
35606,8/31/2023,Shake/Trim,Grams,44172.71,0,0,12854,44172.71,12854,3/22/2024
35606,8/31/2023,Raw Pre-Rolls,Grams,2869.83,0,0,282.9,2869.83,282.9,3/22/2024
35606,8/31/2023,Infused Pre-Rolls,Grams,200.65,0,0,11.5,200.65,11.5,3/22/2024
35606,8/31/2023,Concentrate (Each),Each,349,9,349,0,0,9,3/22/2024
35606,8/31/2023,Shake/Trim,Grams,25,0,0,7,25,7,3/22/2024
35606,8/31/2023,Buds,Grams,1981032.66,0,0,326040.85,1981032.66,326040.85,3/22/2024
35606,8/31/2023,Kief,Grams,2476.14,0,0,111.5,2476.14,111.5,3/22/2024
35606,8/31/2023,Raw Pre-Rolls,Grams,860283.85,0,0,93688.3,860283.85,93688.3,3/22/2024
35606,8/31/2023,Concentrate,Grams,36,0,0,1,36,1,3/22/2024
35606,8/31/2023,Buds,Grams,3870.94,0,0,693,3870.94,693,3/22/2024
35606,8/31/2023,Vape Product,Each,1745.6,56,1745.6,0,0,56,3/22/2024
35606,8/31/2023,Infused Beverage,Each,48210.39,7052,48210.39,0,0,7052,3/22/2024
35606,8/31/2023,Shake/Trim (by strain),Grams,306,0,0,91,306,91,3/22/2024
35606,8/31/2023,Infused (edible),Each,1891.22,112,1891.22,0,0,112,3/22/2024
35641,9/1/2023,Infused Beverage,Each,379.91,57,379.91,0,0,57,3/22/2024
35641,9/1/2023,Concentrate (Each),Each,281322.31,7923,281322.31,0,0,7923,3/22/2024
35641,9/1/2023,Infused Beverage,Each,331.7,41,331.7,0,0,41,3/22/2024
35641,9/1/2023,Buds,Pounds,2269.09,0,0,1.38,2269.09,1.38,3/22/2024
35641,9/1/2023,Buds,Grams,5388.4,0,0,933,5388.4,933,3/22/2024
35641,9/1/2023,Infused (edible),Each,1438.95,85,1438.95,0,0,85,3/22/2024
35641,9/1/2023,Shake/Trim,Grams,75,0,0,21,75,21,3/22/2024
35641,9/1/2023,Raw Pre-Rolls,Grams,1124957.68,0,0,126292.8,1124957.68,126292.8,3/22/2024
35641,9/1/2023,Raw Pre-Rolls,Grams,1348.2,0,0,124.75,1348.2,124.75,3/22/2024
35641,9/1/2023,Vape Product,Each,1941,66,1941,0,0,66,3/22/2024
35641,9/1/2023,Concentrate (Each),Each,793.87,24,793.87,0,0,24,3/22/2024
35641,9/1/2023,Shake/Trim (by strain),Grams,90502.9,0,0,28250.6,90502.9,28250.6,3/22/2024
35641,9/1/2023,Infused Pre-Rolls,Grams,111118.12,0,0,5740.47,111118.12,5740.47,3/22/2024
35641,9/1/2023,Vape Product,Each,1248920.36,38314,1248920.36,0,0,38314,3/22/2024
35641,9/1/2023,Concentrate (Each),Each,572,13,572,0,0,13,3/22/2024
35641,9/1/2023,Concentrate (Bulk),Grams,977,0,0,23.5,977,23.5,3/22/2024
35641,9/1/2023,Buds,Grams,7080.3,0,0,1078.5,7080.3,1078.5,3/22/2024
35641,9/1/2023,Shake/Trim (by strain),Grams,250,0,0,63,250,63,3/22/2024
35641,9/1/2023,Immature Plants,Each,4.21,25,4.21,0,0,25,3/22/2024
35641,9/1/2023,Shake/Trim (by strain),Grams,493.97,0,0,168,493.97,168,3/22/2024
35641,9/1/2023,Infused (edible),Each,1823.28,104,1823.28,0,0,104,3/22/2024
35641,9/1/2023,Kief,Grams,3286.4,0,0,164,3286.4,164,3/22/2024
35641,9/1/2023,Shake/Trim,Grams,508.4,0,0,154,508.4,154,3/22/2024
35641,9/1/2023,Infused Pre-Rolls,Grams,368.43,0,0,17,368.43,17,3/22/2024
35641,9/1/2023,Vape Product,Each,3686.73,104,3686.73,0,0,104,3/22/2024
35641,9/1/2023,Raw Pre-Rolls,Grams,3339.54,0,0,320.9,3339.54,320.9,3/22/2024
35641,9/1/2023,Concentrate,Grams,27677.53,0,0,838.75,27677.53,838.75,3/22/2024
35641,9/1/2023,Buds,Grams,2824806.05,0,0,488418.7,2824806.05,488418.7,3/22/2024
35641,9/1/2023,Suppository,Each,366.67,12,366.67,0,0,12,3/22/2024
35641,9/1/2023,Infused (edible),Each,802256.33,42627,802256.33,0,0,42627,3/22/2024
35641,9/1/2023,Infused Pre-Rolls,Grams,370,0,0,18.8,370,18.8,3/22/2024
35641,9/1/2023,Concentrate,Grams,109,0,0,3.5,109,3.5,3/22/2024
35641,9/1/2023,Infused (non-edible),Each,15567.73,436,15567.73,0,0,436,3/22/2024
35641,9/1/2023,Infused Beverage,Each,75433.58,10812,75433.58,0,0,10812,3/22/2024
35641,9/1/2023,Shake/Trim,Grams,65506.56,0,0,19984.5,65506.56,19984.5,3/22/2024
35676,9/2/2023,Kief,Milligrams,30,0,0,1000,30,1000,3/22/2024
35676,9/2/2023,Concentrate (Bulk),Grams,428,0,0,9.5,428,9.5,3/22/2024
35676,9/2/2023,Concentrate,Milligrams,25,0,0,500,25,500,3/22/2024
35676,9/2/2023,Raw Pre-Rolls,Grams,888017.54,0,0,98659.06,888017.54,98659.06,3/22/2024
35676,9/2/2023,Kief,Grams,2402.28,0,0,114.7,2402.28,114.7,3/22/2024
35676,9/2/2023,Buds,Grams,3560.4,0,0,647.85,3560.4,647.85,3/22/2024
35676,9/2/2023,Vape Product,Each,971930.13,29142,971930.13,0,0,29142,3/22/2024
35676,9/2/2023,Shake/Trim (by strain),Grams,302.1,0,0,84,302.1,84,3/22/2024
35676,9/2/2023,Infused (edible),Each,710058.66,37875,710058.66,0,0,37875,3/22/2024
35676,9/2/2023,Suppository,Each,256.25,8,256.25,0,0,8,3/22/2024
35676,9/2/2023,Infused Pre-Rolls,Grams,227,0,0,10.4,227,10.4,3/22/2024
35676,9/2/2023,Buds,Grams,2036792.96,0,0,336575.87,2036792.96,336575.87,3/22/2024
35676,9/2/2023,Concentrate (Each),Each,225639.55,6183,225639.55,0,0,6183,3/22/2024
35676,9/2/2023,Shake/Trim,Grams,648,0,0,203,648,203,3/22/2024
35676,9/2/2023,Concentrate (Each),Each,543.57,17,543.57,0,0,17,3/22/2024
35676,9/2/2023,Concentrate,Grams,18911.24,0,0,571.9,18911.24,571.9,3/22/2024
35676,9/2/2023,Raw Pre-Rolls,Grams,968,0,0,99,968,99,3/22/2024
35676,9/2/2023,Infused Pre-Rolls,Grams,96363.39,0,0,4928.22,96363.39,4928.22,3/22/2024
35676,9/2/2023,Infused (edible),Each,1794.39,105,1794.39,0,0,105,3/22/2024
35676,9/2/2023,Vape Product,Each,3720.93,101,3720.93,0,0,101,3/22/2024
35676,9/2/2023,Shake/Trim,Grams,46893.68,0,0,13582.5,46893.68,13582.5,3/22/2024
35676,9/2/2023,Infused Beverage,Each,237.13,32,237.13,0,0,32,3/22/2024
35676,9/2/2023,Concentrate,Grams,50,0,0,1,50,1,3/22/2024
35676,9/2/2023,Shake/Trim (by strain),Grams,186,0,0,56,186,56,3/22/2024
35676,9/2/2023,Infused Beverage,Each,64105.53,9219,64105.53,0,0,9219,3/22/2024
35676,9/2/2023,Buds,Pounds,6517.32,0,0,4.05,6517.32,4.05,3/22/2024
35676,9/2/2023,Immature Plants,Each,1.02,3,1.02,0,0,3,3/22/2024
35676,9/2/2023,Vape Product,Each,1514,46,1514,0,0,46,3/22/2024
35676,9/2/2023,Shake/Trim (by strain),Grams,71040.46,0,0,22613.7,71040.46,22613.7,3/22/2024
35676,9/2/2023,Infused (non-edible),Each,18326.55,474,18326.55,0,0,474,3/22/2024
35676,9/2/2023,Buds,Grams,6441.02,0,0,963,6441.02,963,3/22/2024
35676,9/2/2023,Infused Beverage,Each,211,25,211,0,0,25,3/22/2024
35676,9/2/2023,Concentrate (Each),Each,728.79,18,728.79,0,0,18,3/22/2024
35676,9/2/2023,Seeds,Each,42,1,42,0,0,1,3/22/2024
35676,9/2/2023,Infused Pre-Rolls,Grams,237.03,0,0,13,237.03,13,3/22/2024
35676,9/2/2023,Infused (edible),Each,1562,76,1562,0,0,76,3/22/2024
35676,9/2/2023,Raw Pre-Rolls,Grams,2409.06,0,0,226.7,2409.06,226.7,3/22/2024
35713,9/3/2023,Infused Pre-Rolls,Grams,313.8,0,0,21,313.8,21,3/22/2024
35713,9/3/2023,Concentrate (Each),Each,865,18,865,0,0,18,3/22/2024
35713,9/3/2023,Shake/Trim,Grams,43116.71,0,0,12843.5,43116.71,12843.5,3/22/2024
35713,9/3/2023,Vape Product,Each,762077.96,22845,762077.96,0,0,22845,3/22/2024
35713,9/3/2023,Shake/Trim (by strain),Grams,144,0,0,42,144,42,3/22/2024
35713,9/3/2023,Concentrate,Grams,46.67,0,0,1,46.67,1,3/22/2024
35713,9/3/2023,Raw Pre-Rolls,Grams,908.5,0,0,82,908.5,82,3/22/2024
35713,9/3/2023,Kief,Grams,2804.67,0,0,139.5,2804.67,139.5,3/22/2024
35713,9/3/2023,Vape Product,Each,1414,45,1414,0,0,45,3/22/2024
35713,9/3/2023,Infused (edible),Each,542051.55,28619,542051.55,0,0,28619,3/22/2024
35713,9/3/2023,Infused (non-edible),Each,13254.26,363,13254.26,0,0,363,3/22/2024
35713,9/3/2023,Suppository,Each,217.5,8,217.5,0,0,8,3/22/2024
35713,9/3/2023,Concentrate,Grams,16928.67,0,0,490.8,16928.67,490.8,3/22/2024
35713,9/3/2023,Buds,Pounds,6348.55,0,0,3.81,6348.55,3.81,3/22/2024
35713,9/3/2023,Buds,Grams,1640394.37,0,0,267609.42,1640394.37,267609.42,3/22/2024
35713,9/3/2023,Infused Pre-Rolls,Grams,74430.76,0,0,3744.04,74430.76,3744.04,3/22/2024
35713,9/3/2023,Concentrate (Each),Each,610.58,18,610.58,0,0,18,3/22/2024
35713,9/3/2023,Infused (edible),Each,1369.83,76,1369.83,0,0,76,3/22/2024
35713,9/3/2023,Vape Product,Each,2821.46,89,2821.46,0,0,89,3/22/2024
35713,9/3/2023,Infused Pre-Rolls,Grams,153,0,0,7.2,153,7.2,3/22/2024
35713,9/3/2023,Buds,Grams,3801.42,0,0,701.35,3801.42,701.35,3/22/2024
35713,9/3/2023,Concentrate (Bulk),Grams,788,0,0,15.5,788,15.5,3/22/2024
35713,9/3/2023,Buds,Grams,5679.12,0,0,812.5,5679.12,812.5,3/22/2024
35713,9/3/2023,Infused Beverage,Each,49110.39,7120,49110.39,0,0,7120,3/22/2024
35713,9/3/2023,Infused Beverage,Each,128.3,22,128.3,0,0,22,3/22/2024
35713,9/3/2023,Infused Beverage,Each,84,9,84,0,0,9,3/22/2024
35713,9/3/2023,Shake/Trim,Grams,494,0,0,134,494,134,3/22/2024
35713,9/3/2023,Seeds,Each,60,1,60,0,0,1,3/22/2024
35713,9/3/2023,Concentrate,Grams,199,0,0,5.5,199,5.5,3/22/2024
35713,9/3/2023,Concentrate (Each),Each,188783.06,5713,188783.06,0,0,5713,3/22/2024
35713,9/3/2023,Shake/Trim (by strain),Grams,96811,0,0,42383.9,96811,42383.9,3/22/2024
35713,9/3/2023,Raw Pre-Rolls,Grams,2348.8,0,0,251.65,2348.8,251.65,3/22/2024
35713,9/3/2023,Shake/Trim (by strain),Grams,427.59,0,0,154,427.59,154,3/22/2024
35713,9/3/2023,Infused (edible),Each,1100,61,1100,0,0,61,3/22/2024
35713,9/3/2023,Infused (non-edible),Each,24.55,2,24.55,0,0,2,3/22/2024
35713,9/3/2023,Raw Pre-Rolls,Grams,710722.98,0,0,78014.55,710722.98,78014.55,3/22/2024
35749,9/4/2023,Infused Pre-Rolls,Grams,79,0,0,4,79,4,3/22/2024
35749,9/4/2023,Buds,Pounds,10645.16,0,0,6.17,10645.16,6.17,3/22/2024
35749,9/4/2023,Raw Pre-Rolls,Grams,2365.28,0,0,238.45,2365.28,238.45,3/22/2024
35749,9/4/2023,Buds,Grams,2869.43,0,0,528.5,2869.43,528.5,3/22/2024
35749,9/4/2023,Vape Product,Each,690038.65,21353,690038.65,0,0,21353,3/22/2024
35749,9/4/2023,Concentrate,Grams,14177.18,0,0,400.8,14177.18,400.8,3/22/2024
35749,9/4/2023,Kief,Grams,2079.13,0,0,100.3,2079.13,100.3,3/22/2024
35749,9/4/2023,Infused (non-edible),Each,10898.26,315,10898.26,0,0,315,3/22/2024
35749,9/4/2023,Concentrate (Each),Each,307.07,12,307.07,0,0,12,3/22/2024
35749,9/4/2023,Immature Plants,Each,200.09,14,200.09,0,0,14,3/22/2024
35749,9/4/2023,Infused Beverage,Each,178.14,36,178.14,0,0,36,3/22/2024
35749,9/4/2023,Buds,Grams,6260.13,0,0,891,6260.13,891,3/22/2024
35749,9/4/2023,Concentrate (Bulk),Grams,857,0,0,16.5,857,16.5,3/22/2024
35749,9/4/2023,Infused Beverage,Each,29869.18,4492,29869.18,0,0,4492,3/22/2024
35749,9/4/2023,Buds,Grams,1496447.09,0,0,252964.01,1496447.09,252964.01,3/22/2024
35749,9/4/2023,Vape Product,Each,2784.63,97,2784.63,0,0,97,3/22/2024
35749,9/4/2023,Shake/Trim,Grams,25,0,0,7,25,7,3/22/2024
35749,9/4/2023,Concentrate (Each),Each,154050.3,4404,154050.3,0,0,4404,3/22/2024
35749,9/4/2023,Infused (edible),Each,422453.55,23498,422453.55,0,0,23498,3/22/2024
35749,9/4/2023,Concentrate (Each),Each,961.11,25,961.11,0,0,25,3/22/2024
35749,9/4/2023,Infused (edible),Each,1541.05,97,1541.05,0,0,97,3/22/2024
35749,9/4/2023,Infused Pre-Rolls,Grams,298.94,0,0,18.5,298.94,18.5,3/22/2024
35749,9/4/2023,Infused Pre-Rolls,Grams,61651.72,0,0,3161.14,61651.72,3161.14,3/22/2024
35749,9/4/2023,Shake/Trim (by strain),Grams,62195.03,0,0,21667.4,62195.03,21667.4,3/22/2024
35749,9/4/2023,Shake/Trim,Grams,36347.24,0,0,10926.5,36347.24,10926.5,3/22/2024
35749,9/4/2023,Shake/Trim,Grams,251,0,0,77,251,77,3/22/2024
35749,9/4/2023,Raw Pre-Rolls,Grams,694,0,0,76.25,694,76.25,3/22/2024
35749,9/4/2023,Shake/Trim (by strain),Grams,73,0,0,21,73,21,3/22/2024
35749,9/4/2023,Shake/Trim (by strain),Grams,415.55,0,0,140,415.55,140,3/22/2024
35749,9/4/2023,Vape Product,Each,1051,40,1051,0,0,40,3/22/2024
35749,9/4/2023,Infused (edible),Each,425,26,425,0,0,26,3/22/2024
35749,9/4/2023,Raw Pre-Rolls,Grams,632246.58,0,0,71093.85,632246.58,71093.85,3/22/2024
35749,9/4/2023,Suppository,Each,181.12,7,181.12,0,0,7,3/22/2024
35782,9/5/2023,Kief,Grams,2103.56,0,0,85.7,2103.56,85.7,3/22/2024
35782,9/5/2023,Infused (edible),Each,1350.22,85,1350.22,0,0,85,3/22/2024
35782,9/5/2023,Vape Product,Each,1452.3,46,1452.3,0,0,46,3/22/2024
35782,9/5/2023,Infused Beverage,Each,25430.3,3657,25430.3,0,0,3657,3/22/2024
35782,9/5/2023,Buds,Grams,6277.47,0,0,861.5,6277.47,861.5,3/22/2024
35782,9/5/2023,Buds,Grams,3396.19,0,0,595,3396.19,595,3/22/2024
35782,9/5/2023,Infused Pre-Rolls,Grams,113.66,0,0,7.5,113.66,7.5,3/22/2024
35782,9/5/2023,Suppository,Each,162.7,6,162.7,0,0,6,3/22/2024
35782,9/5/2023,Shake/Trim (by strain),Grams,126,0,0,28,126,28,3/22/2024
35782,9/5/2023,Immature Plants,Each,32.01,2,32.01,0,0,2,3/22/2024
35782,9/5/2023,Infused Beverage,Each,32,6,32,0,0,6,3/22/2024
35782,9/5/2023,Concentrate,Grams,45,0,0,1,45,1,3/22/2024
35782,9/5/2023,Shake/Trim (by strain),Grams,70315.93,0,0,23712.9,70315.93,23712.9,3/22/2024
35782,9/5/2023,Shake/Trim,Grams,513,0,0,161,513,161,3/22/2024
35782,9/5/2023,Concentrate (Each),Each,673.75,17,673.75,0,0,17,3/22/2024
35782,9/5/2023,Infused Pre-Rolls,Grams,141,0,0,6.2,141,6.2,3/22/2024
35782,9/5/2023,Concentrate,Grams,15380.61,0,0,421.25,15380.61,421.25,3/22/2024
35782,9/5/2023,Concentrate (Bulk),Grams,847,0,0,19,847,19,3/22/2024
35782,9/5/2023,Buds,Grams,1517008.01,0,0,243328.4,1517008.01,243328.4,3/22/2024
35782,9/5/2023,Concentrate (Each),Each,158564.61,4440,158564.61,0,0,4440,3/22/2024
35782,9/5/2023,Raw Pre-Rolls,Grams,933.44,0,0,91.7,933.44,91.7,3/22/2024
35782,9/5/2023,Raw Pre-Rolls,Grams,2077.3,0,0,226.6,2077.3,226.6,3/22/2024
35782,9/5/2023,Buds,Pounds,11203.4,0,0,6.22,11203.4,6.22,3/22/2024
35782,9/5/2023,Infused (non-edible),Each,185,5,185,0,0,5,3/22/2024
35782,9/5/2023,Infused (non-edible),Each,9941.57,258,9941.57,0,0,258,3/22/2024
35782,9/5/2023,Shake/Trim (by strain),Grams,573,0,0,196,573,196,3/22/2024
35782,9/5/2023,Infused (edible),Each,1105,62,1105,0,0,62,3/22/2024
35782,9/5/2023,Shake/Trim,Grams,43494.74,0,0,12310.5,43494.74,12310.5,3/22/2024
35782,9/5/2023,Infused Beverage,Each,88.85,10,88.85,0,0,10,3/22/2024
35782,9/5/2023,Vape Product,Each,743943.39,22175,743943.39,0,0,22175,3/22/2024
35782,9/5/2023,Vape Product,Each,2735.37,85,2735.37,0,0,85,3/22/2024
35782,9/5/2023,Infused Pre-Rolls,Grams,53586.87,0,0,2650.86,53586.87,2650.86,3/22/2024
35782,9/5/2023,Infused (edible),Each,432476.49,22544,432476.49,0,0,22544,3/22/2024
35782,9/5/2023,Raw Pre-Rolls,Grams,708563.12,0,0,83021.2,708563.12,83021.2,3/22/2024
35782,9/5/2023,Concentrate (Each),Each,329,6,329,0,0,6,3/22/2024
35782,9/5/2023,Kief,Milligrams,30,0,0,1000,30,1000,3/22/2024
35782,9/5/2023,Concentrate,Milligrams,25,0,0,500,25,500,3/22/2024
35819,9/6/2023,Infused Pre-Rolls,Grams,414.25,0,0,24.6,414.25,24.6,3/22/2024
35819,9/6/2023,Infused Pre-Rolls,Grams,76,0,0,4,76,4,3/22/2024
35819,9/6/2023,Concentrate,Grams,18040.26,0,0,545,18040.26,545,3/22/2024
35819,9/6/2023,Raw Pre-Rolls,Grams,681961.77,0,0,72428.1,681961.77,72428.1,3/22/2024
35819,9/6/2023,Immature Plants,Each,3,3,3,0,0,3,3/22/2024
35819,9/6/2023,Infused (non-edible),Each,11644.95,323,11644.95,0,0,323,3/22/2024
35819,9/6/2023,Suppository,Each,132.37,6,132.37,0,0,6,3/22/2024
35819,9/6/2023,Buds,Grams,1631768.62,0,0,267055.74,1631768.62,267055.74,3/22/2024
35819,9/6/2023,Shake/Trim,Grams,45279.68,0,0,12616,45279.68,12616,3/22/2024
35819,9/6/2023,Concentrate,Grams,115.5,0,0,4.5,115.5,4.5,3/22/2024
35819,9/6/2023,Buds,Grams,5895.73,0,0,809,5895.73,809,3/22/2024
35819,9/6/2023,Shake/Trim,Grams,535,0,0,161,535,161,3/22/2024
35819,9/6/2023,Concentrate (Each),Each,181113.64,5127,181113.64,0,0,5127,3/22/2024
35819,9/6/2023,Infused Pre-Rolls,Grams,60782.04,0,0,3163.47,60782.04,3163.47,3/22/2024
35819,9/6/2023,Infused (edible),Each,455417.47,23962,455417.47,0,0,23962,3/22/2024
35819,9/6/2023,Buds,Pounds,4118.14,0,0,1.97,4118.14,1.97,3/22/2024
35819,9/6/2023,Raw Pre-Rolls,Grams,2247.69,0,0,238.8,2247.69,238.8,3/22/2024
35819,9/6/2023,Raw Pre-Rolls,Grams,1203.5,0,0,124.5,1203.5,124.5,3/22/2024
35819,9/6/2023,Shake/Trim (by strain),Grams,70053.1,0,0,23791.6,70053.1,23791.6,3/22/2024
35819,9/6/2023,Kief,Grams,2000.61,0,0,88,2000.61,88,3/22/2024
35819,9/6/2023,Kief,Milligrams,30,0,0,1000,30,1000,3/22/2024
35819,9/6/2023,Vape Product,Each,2576.96,79,2576.96,0,0,79,3/22/2024
35819,9/6/2023,Concentrate,Milligrams,40,0,0,500,40,500,3/22/2024
35819,9/6/2023,Vape Product,Each,1797,54,1797,0,0,54,3/22/2024
35819,9/6/2023,Concentrate (Each),Each,219,5,219,0,0,5,3/22/2024
35819,9/6/2023,Vape Product,Each,779897.04,23786,779897.04,0,0,23786,3/22/2024
35819,9/6/2023,Infused Beverage,Each,134.75,19,134.75,0,0,19,3/22/2024
35819,9/6/2023,Infused (edible),Each,1292,72,1292,0,0,72,3/22/2024
35819,9/6/2023,Buds,Grams,4103.84,0,0,719.5,4103.84,719.5,3/22/2024
35819,9/6/2023,Shake/Trim (by strain),Grams,253,0,0,70,253,70,3/22/2024
35819,9/6/2023,Concentrate (Bulk),Grams,595.5,0,0,13.5,595.5,13.5,3/22/2024
35819,9/6/2023,Shake/Trim (by strain),Grams,670.46,0,0,238,670.46,238,3/22/2024
35819,9/6/2023,Infused Beverage,Each,27553.86,4598,27553.86,0,0,4598,3/22/2024
35819,9/6/2023,Concentrate (Each),Each,677.48,19,677.48,0,0,19,3/22/2024
35819,9/6/2023,Infused (edible),Each,1219.85,61,1219.85,0,0,61,3/22/2024
35819,9/6/2023,Infused Beverage,Each,130.73,14,130.73,0,0,14,3/22/2024
35855,9/7/2023,Buds,Grams,7175.74,0,0,952,7175.74,952,3/22/2024
35855,9/7/2023,Vape Product,Each,2783.75,87,2783.75,0,0,87,3/22/2024
35855,9/7/2023,Raw Pre-Rolls,Grams,2102.99,0,0,219.2,2102.99,219.2,3/22/2024
35855,9/7/2023,Raw Pre-Rolls,Grams,885,0,0,86.75,885,86.75,3/22/2024
35855,9/7/2023,Raw Pre-Rolls,Grams,767231.78,0,0,82868.24,767231.78,82868.24,3/22/2024
35855,9/7/2023,Concentrate,Milligrams,25,0,0,500,25,500,3/22/2024
35855,9/7/2023,Shake/Trim (by strain),Grams,78106.56,0,0,27112.8,78106.56,27112.8,3/22/2024
35855,9/7/2023,Kief,Milligrams,30,0,0,1000,30,1000,3/22/2024
35855,9/7/2023,Vape Product,Each,1485,46,1485,0,0,46,3/22/2024
35855,9/7/2023,Shake/Trim (by strain),Grams,401,0,0,126,401,126,3/22/2024
35855,9/7/2023,Infused (edible),Each,1987.94,190,1987.94,0,0,190,3/22/2024
35855,9/7/2023,Shake/Trim (by strain),Grams,427,0,0,112,427,112,3/22/2024
35855,9/7/2023,Infused Beverage,Each,34109.07,5783,34109.07,0,0,5783,3/22/2024
35855,9/7/2023,Concentrate (Each),Each,413.5,12,413.5,0,0,12,3/22/2024
35855,9/7/2023,Buds,Pounds,2991.5,0,0,1.38,2991.5,1.38,3/22/2024
35855,9/7/2023,Concentrate,Grams,115.5,0,0,4.5,115.5,4.5,3/22/2024
35855,9/7/2023,Concentrate (Each),Each,189683.03,5233,189683.03,0,0,5233,3/22/2024
35855,9/7/2023,Infused (edible),Each,502181.57,27087,502181.57,0,0,27087,3/22/2024
35855,9/7/2023,Infused (non-edible),Each,0.01,1,0.01,0,0,1,3/22/2024
35855,9/7/2023,Kief,Grams,2119.71,0,0,88.4,2119.71,88.4,3/22/2024
35855,9/7/2023,Vape Product,Each,859383.65,25651,859383.65,0,0,25651,3/22/2024
35855,9/7/2023,Infused Pre-Rolls,Grams,174,0,0,8.6,174,8.6,3/22/2024
35855,9/7/2023,Buds,Grams,3256.96,0,0,581,3256.96,581,3/22/2024
35855,9/7/2023,Immature Plants,Each,96,3,96,0,0,3,3/22/2024
35855,9/7/2023,Concentrate,Grams,19297.13,0,0,558.4,19297.13,558.4,3/22/2024
35855,9/7/2023,Infused Pre-Rolls,Grams,447.02,0,0,24.4,447.02,24.4,3/22/2024
35855,9/7/2023,Concentrate (Each),Each,893.32,24,893.32,0,0,24,3/22/2024
35855,9/7/2023,Shake/Trim,Grams,41212.05,0,0,11118.5,41212.05,11118.5,3/22/2024
35855,9/7/2023,Infused (edible),Each,1129,55,1129,0,0,55,3/22/2024
35855,9/7/2023,Shake/Trim,Grams,25,0,0,1,25,1,3/22/2024
35855,9/7/2023,Suppository,Each,60,3,60,0,0,3,3/22/2024
35855,9/7/2023,Infused Pre-Rolls,Grams,68206.78,0,0,3578.34,68206.78,3578.34,3/22/2024
35855,9/7/2023,Infused (non-edible),Each,12055.99,334,12055.99,0,0,334,3/22/2024
35855,9/7/2023,Infused Beverage,Each,333,34,333,0,0,34,3/22/2024
35855,9/7/2023,Concentrate (Bulk),Grams,568,0,0,13.5,568,13.5,3/22/2024
35855,9/7/2023,Infused Beverage,Each,262.9,37,262.9,0,0,37,3/22/2024
35855,9/7/2023,Shake/Trim,Grams,623,0,0,189,623,189,3/22/2024
35855,9/7/2023,Buds,Grams,1793902.73,0,0,316690.7,1793902.73,316690.7,3/22/2024
35893,9/8/2023,Infused Beverage,Each,52565.33,7501,52565.33,0,0,7501,3/22/2024
35893,9/8/2023,Vape Product,Each,3499.66,106,3499.66,0,0,106,3/22/2024
35893,9/8/2023,Infused Pre-Rolls,Grams,91751.93,0,0,4760.14,91751.93,4760.14,3/22/2024
35893,9/8/2023,Buds,Grams,5512.63,0,0,968,5512.63,968,3/22/2024
35893,9/8/2023,Shake/Trim,Grams,438,0,0,119,438,119,3/22/2024
35893,9/8/2023,Raw Pre-Rolls,Grams,957065.05,0,0,105358.25,957065.05,105358.25,3/22/2024
35893,9/8/2023,Infused (edible),Each,1455.36,93,1455.36,0,0,93,3/22/2024
35893,9/8/2023,Kief,Grams,2386.03,0,0,101,2386.03,101,3/22/2024
35893,9/8/2023,Infused Pre-Rolls,Grams,527.86,0,0,28.8,527.86,28.8,3/22/2024
35893,9/8/2023,Concentrate (Each),Each,207,4,207,0,0,4,3/22/2024
35893,9/8/2023,Concentrate (Each),Each,235109.36,6911,235109.36,0,0,6911,3/22/2024
35893,9/8/2023,Infused Pre-Rolls,Grams,226,0,0,9.8,226,9.8,3/22/2024
35893,9/8/2023,Infused (non-edible),Each,62.35,6,62.35,0,0,6,3/22/2024
35893,9/8/2023,Concentrate (Each),Each,733.69,24,733.69,0,0,24,3/22/2024
35893,9/8/2023,Vape Product,Each,1042434.38,31217,1042434.38,0,0,31217,3/22/2024
35893,9/8/2023,Concentrate,Grams,40,0,0,1,40,1,3/22/2024
35893,9/8/2023,Shake/Trim (by strain),Grams,681.62,0,0,238,681.62,238,3/22/2024
35893,9/8/2023,Buds,Grams,2345763.88,0,0,414369.25,2345763.88,414369.25,3/22/2024
35893,9/8/2023,Vape Product,Each,1693,51,1693,0,0,51,3/22/2024
35893,9/8/2023,Infused (non-edible),Each,13093.29,404,13093.29,0,0,404,3/22/2024
35893,9/8/2023,Concentrate,Grams,26206.74,0,0,774.6,26206.74,774.6,3/22/2024
35893,9/8/2023,Raw Pre-Rolls,Grams,1184,0,0,120.75,1184,120.75,3/22/2024
35893,9/8/2023,Buds,Grams,6385.74,0,0,760,6385.74,760,3/22/2024
35893,9/8/2023,Infused (edible),Each,663259.35,35061,663259.35,0,0,35061,3/22/2024
35893,9/8/2023,Shake/Trim (by strain),Grams,99710.46,0,0,33193.2,99710.46,33193.2,3/22/2024
35893,9/8/2023,Raw Pre-Rolls,Grams,3150.1,0,0,312.9,3150.1,312.9,3/22/2024
35893,9/8/2023,Kief,Milligrams,60,0,0,2000,60,2000,3/22/2024
