,application_status,license_type,APPLICATION_CLASSIFICATION,APPLICATION_CLASSIFICATION-1,APPLICATION_CLASSIFICATION-2,APPROVED_LICENSE_TYPE,Approved_License_Stages,commence_operations_date,lic_status,license_number,business_name,establishment_city,establishment_zipcode,BUSINESS_EMAIL,BUSINESS_PHONE,business_address_1,business_address_2,business_city,business_state,business_zipcode,geocoded_county,geocoded_address,mailing_address_1,mailing_address_2,mailing_city,mailing_state,mailing_zipcode,EIN_TIN,APPLICATION_NUMBER,SUBMITTED_DATE,FIRST_COMPLIANCE_REVIEW_DATE,LIC_FEE_PAYMENT_SUBMITTED_DATE,PRIORITY,FEE_WAIVER_REQUEST,FEE_WAIVER_EE_OR_SE_NUMBER,EE_PRIORITY_STATUS,EE_PRIORITY_NUMBER_FROM_ACCOUNT,EE_PRIORITY_NUMBER_FROM_APPLICATION,RMD_PRIORITY_STATUS,RMD_PRIORITY_NUMBER_FROM_ACCOUNT,RMD_PRIORITY_NUMBER_FROM_APPLICATION,dbe,cultivation_environment,cultivation_tier,cnb_dt_of_final_licensure,APPLICATION_CREATED_DATE,CNB_DEEMED_COMPLETE_DATE,APPLICATION_APPROVED_DATE,LIC_START_DATE,LIC_EXPIRATION_DATE,PMT_AMOUNT,LIC_FEE_AMOUNT,ZIP,Town,county,county_lat,county_long,Region,ESTABLISHMENT_ADDRESS_2,establishment_state,latitude,longitude,APPROVED_SE_NUMBER,CCCLastUpdated
178,REOPENED,Craft Marijuana Cooperative,Expedited Review - License Type,Expedited,License Type,IN PROCESS,IN PROCESS,,INCOMPLETE,CO281413,Arrive Celebrations LLC,,,liselawrence@yahoo.com,413-768-1968,44 Gore Rd,,Blandford,MA,1008,,,44 Gore Rd,,Blandford,MA,1008,00-1291644,CON281413,Thu Dec 31 2020 23:00:17 GMT-0500 (Eastern Standard Time),Tue Jan 12 2021 15:25:40 GMT-0500 (Eastern Standard Time),,,yes,SE303590,,,,,,,Minority-Owned Business | Woman-Owned Business | Not a DBE,Indoor,"Tier 01: up to 5,000 square feet",,Fri Jan 11 2019 08:34:52 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,MA,,,SE303590,3/22/24
179,APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,5/16/22,COMPLETE,MR282401,1Connection Corp,Dighton,2764,rcaruso@1connectioncare.com,617-335-0004,25 Jessicas Way,,Attleboro,MA,2703,POINT (-71.102131 41.778329),POINT (-71.164974 41.8690550),25 Jessicas Way,,Attleboro,MA,2703,82-2600921,MRN282401,Tue Sep 22 2020 14:14:51 GMT-0400 (Eastern Daylight Time),Wed Apr 08 2020 00:00:00 GMT-0400 (Eastern Daylight Time),Tue Mar 02 2021 20:25:47 GMT-0500 (Eastern Standard Time),,,,,,,,,,Not a DBE,,,Thu Apr 07 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Feb 12 2019 09:47:20 GMT-0500 (Eastern Standard Time),Fri Jul 17 2020 08:34:09 GMT-0400 (Eastern Daylight Time),Thu Nov 19 2020 16:09:25 GMT-0500 (Eastern Standard Time),Thu Mar 07 2024 03:00:00 GMT-0500 (Eastern Standard Time),Thu Apr 17 2025 04:00:00 GMT-0400 (Eastern Daylight Time),1500,10000,2764,North Dighton,Bristol,41.778329,-71.102131,,,MA,41.869055,-71.164974,,3/22/24
180,APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,PROVISIONAL CONSIDERATION,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MR283227,"Revolution Greencare, LLC",Chicopee,1020,george.lang12@gmail.com,617-513-1345,30 Buckley Blvd,,Chicopee,MA,1020,POINT (-72.571312 42.12756),POINT (-72.597802 42.1938949),30 Buckley Blvd,,Chicopee,MA,1020,12-1234567,MRN283227,Tue Nov 16 2021 09:56:47 GMT-0500 (Eastern Standard Time),Wed Oct 27 2021 14:15:31 GMT-0400 (Eastern Daylight Time),,,no,,,,,,,,Not a DBE,,,,Fri Jan 10 2020 15:40:43 GMT-0500 (Eastern Standard Time),Fri Dec 03 2021 11:31:21 GMT-0500 (Eastern Standard Time),Mon Feb 14 2022 16:24:38 GMT-0500 (Eastern Standard Time),,,1500,,1020,Chicopee,Hampden,42.12756,-72.571312,Western MA,,MA,42.193895,-72.597802,,3/22/24
181,APPROVED,Marijuana Cultivator,Expedited Review - DBE Status,Expedited,DBE Status,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MC283688,Wicked Cultivation LLC,Middleborough,2346,jhanna@wickedcultivation.com,310-424-0855,15 Charlotte Court,Units A-L,Middleborough,MA,2346,POINT (-70.818958 41.978877),POINT (-70.865048 41.8557130),622 Andover Street,,Lawrence,MA,1843,85-3733931,MCN283688,Mon Nov 14 2022 10:57:09 GMT-0500 (Eastern Standard Time),Thu Feb 10 2022 10:34:57 GMT-0500 (Eastern Standard Time),,,no,,,,,,,,Minority-Owned Business | Woman-Owned Business,Indoor,"Tier 03: 10,001 to 20,000 sq. ft",,Wed Jan 26 2022 15:35:42 GMT-0500 (Eastern Standard Time),Tue Nov 15 2022 11:48:59 GMT-0500 (Eastern Standard Time),Thu Feb 09 2023 13:30:38 GMT-0500 (Eastern Standard Time),Wed May 17 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Fri May 17 2024 04:00:00 GMT-0400 (Eastern Daylight Time),600,5000,2346,Middleboro,Plymouth,41.978877,-70.818958,,,MA,41.855713,-70.865049,,3/22/24
182,APPROVED,Marijuana Cultivator,Expedited Review - Two or More,Expedited,Two or More,COMMENCE OPS,COMMENCE OPS,2/24/22,COMPLETE,MC282693,"Neamat, LLC",Uxbridge,1569,briancarney86@gmail.com,978-836-8742,290 Millville Rd,,Uxbridge,MA,1569,POINT (-71.840209 42.329642),POINT (-71.619939 42.0607150),248 South Pier Road,,Narragansett,RI,2882,84-5071173,MCN282693,Fri Apr 03 2020 12:42:29 GMT-0400 (Eastern Daylight Time),Wed Mar 25 2020 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Aug 27 2020 15:49:11 GMT-0400 (Eastern Daylight Time),,,,,,,,,,Woman-Owned Business,Outdoor,"Tier 09: 70,001 to 80,000 sq. ft",Thu Jan 14 2021 03:00:00 GMT-0500 (Eastern Standard Time),Tue Mar 17 2020 10:48:08 GMT-0400 (Eastern Daylight Time),Thu May 21 2020 13:10:50 GMT-0400 (Eastern Daylight Time),Thu Aug 06 2020 14:14:30 GMT-0400 (Eastern Daylight Time),Thu Oct 12 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Oct 16 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500,2500,1569,Uxbridge,Worcester,42.329642,-71.840209,Central MA,,MA,42.060715,-71.619939,,3/22/24
183,APPROVED,Marijuana Courier Pre-Certification,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PDO103039,Zip Run,,,gabe@ziprun.com,617-960-6393,160 Orlando street,,Mattapan,MA,2126,,,160 Orlando street,,Mattapan,MA,2126,84-1868442,PDOA103039,Thu Jun 18 2020 14:47:22 GMT-0400 (Eastern Daylight Time),Wed Jun 10 2020 04:00:00 GMT-0400 (Eastern Daylight Time),,,,SE303983,,,,,,,Not a DBE | Minority-Owned Business,,,,Thu May 28 2020 19:57:42 GMT-0400 (Eastern Daylight Time),Fri Jun 26 2020 11:32:41 GMT-0400 (Eastern Daylight Time),Tue Jun 30 2020 09:25:52 GMT-0400 (Eastern Daylight Time),Tue Jun 30 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Jun 30 2022 04:00:00 GMT-0400 (Eastern Daylight Time),,,,,,,,,,MA,,,SE303983,3/22/24
184,APPROVED,Marijuana Cultivator,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,11/16/18,COMPLETE,MC281266,Cultivate Holdings LLC,Leicester,1524,sambarber@cultivatemass.com,207-233-1304,1764 Main Street,,Leicester,MA,1524,POINT (-71.840209 42.329642),POINT (-71.946064 42.2523040),PO Box 245,,Leicester,MA,1524,82-3671586,MCN281266,Fri Jul 13 2018 13:17:37 GMT-0400 (Eastern Daylight Time),Thu May 10 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Mon Jul 23 2018 13:54:03 GMT-0400 (Eastern Daylight Time),TRUE,,,,,,APPROVED,RP201845,RP201845,Not a DBE,Indoor,"Tier 02: 5,001 to 10,000 sq. ft.",Thu Oct 04 2018 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Apr 18 2018 20:35:34 GMT-0400 (Eastern Daylight Time),Thu Jun 28 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Mon Jul 23 2018 09:08:37 GMT-0400 (Eastern Daylight Time),Thu Oct 12 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Oct 16 2024 04:00:00 GMT-0400 (Eastern Daylight Time),400,2500,1524,Leicester,Worcester,42.329642,-71.840209,Central MA,,MA,42.252304,-71.946064,,3/22/24
185,APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,7/15/20,COMPLETE,MR281950,"Sanctuary Medicinals, Inc.",Brookline,2446,jweaver@sanctuarymed.com,646-573-3462,234 Taylor Street,,Littleton,MA,1460,POINT (-71.15444 42.199156),POINT (-71.122231 42.3415699),234 Taylor Street,,Littleton,MA,1460,82-0978452,MRN281950,Wed Oct 31 2018 16:18:53 GMT-0400 (Eastern Daylight Time),Wed Nov 07 2018 00:00:00 GMT-0500 (Eastern Standard Time),Thu Jan 17 2019 12:43:07 GMT-0500 (Eastern Standard Time),TRUE,,,,,,APPROVED,RP201958,RPA201958,Not a DBE,,,Thu Jun 04 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Fri Oct 05 2018 12:45:47 GMT-0400 (Eastern Daylight Time),Thu Nov 08 2018 00:00:00 GMT-0500 (Eastern Standard Time),Fri Dec 14 2018 11:57:25 GMT-0500 (Eastern Standard Time),Thu Feb 08 2024 03:00:00 GMT-0500 (Eastern Standard Time),Wed Feb 12 2025 03:00:00 GMT-0500 (Eastern Standard Time),300,5000,2446,Brookline,Norfolk,42.199156,-71.15444,Metro Boston,,MA,42.34157,-71.122232,,3/22/24
186,APPROVED,Marijuana Cultivator,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,12/17/18,COMPLETE,MC281268,"I.N.S.A., Inc.",Easthampton,1027,Peter@myinsa.com,413-206-6339,122 Pleasant Street,Suite 144,Easthampton,MA,1027,POINT (-72.62073 42.322256),POINT (-72.662160 42.2733899),122 Pleasant Street,Suite 144,Easthampton,MA,1027,46-3327054,MCN281268,Thu Jul 12 2018 12:15:54 GMT-0400 (Eastern Daylight Time),Mon May 21 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Tue Aug 14 2018 13:35:50 GMT-0400 (Eastern Daylight Time),TRUE,,,,,,APPROVED,RP201833,RPA201833,Not a DBE,Indoor,"Tier 07: 50,001 to 60,000 sq. ft",Tue Nov 20 2018 03:00:00 GMT-0500 (Eastern Standard Time),Thu Apr 19 2018 10:42:04 GMT-0400 (Eastern Daylight Time),Tue Jul 24 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Aug 09 2018 16:34:41 GMT-0400 (Eastern Daylight Time),Thu Oct 12 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sun Oct 20 2024 04:00:00 GMT-0400 (Eastern Daylight Time),625,15000,1027,Easthampton,Hampshire,42.322256,-72.62073,Western MA,Suite 144,MA,42.27339,-72.662161,,3/22/24
187,APPROVED,Marijuana Delivery Operator Pre-Certification,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PMD5961,Finest Trees LLC,,,yarniepm@gmail.com,774-303-9860,34-36 Harrington Avenue,,Shrewsbury,MA,1545,,,34-36 Harrington Avenue,,Shrewsbury,MA,1545,87-3421302,PMDA5961,Thu Dec 23 2021 09:55:17 GMT-0500 (Eastern Standard Time),Tue Dec 28 2021 12:50:02 GMT-0500 (Eastern Standard Time),,,,SE305165,,,,,,,Not a DBE,,,,Tue Nov 16 2021 14:31:49 GMT-0500 (Eastern Standard Time),Thu Dec 30 2021 07:28:44 GMT-0500 (Eastern Standard Time),Mon Jan 03 2022 07:28:58 GMT-0500 (Eastern Standard Time),Mon Jan 03 2022 03:00:00 GMT-0500 (Eastern Standard Time),Wed Jan 03 2024 03:00:00 GMT-0500 (Eastern Standard Time),,,,,,,,,,MA,,,SE305165,3/22/24
188,APPROVED,Marijuana Cultivator,Expedited Review - DBE Status,Expedited,DBE Status,PROVISIONAL CONSIDERATION,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MC283542,Pioneer Valley Trading Company LLC,Westfield,1085,pioneervalleytradingllc@gmail.com,413-454-1475,99 Medeiros Way,,Westfield,MA,1085,POINT (-72.571312 42.12756),POINT (-72.732805 42.1754930),104 Feeding Hills RD,,Southwick,MA,1077,84-5131336,MCN283542,Tue Feb 08 2022 17:24:29 GMT-0500 (Eastern Standard Time),Tue Dec 28 2021 10:21:08 GMT-0500 (Eastern Standard Time),,,no,,,,,,,,Veteran-Owned Business,Indoor,"Tier 05: 30,001 to 40,000 sq. ft",,Thu Jun 24 2021 12:01:59 GMT-0400 (Eastern Daylight Time),Wed Feb 09 2022 10:59:37 GMT-0500 (Eastern Standard Time),Thu May 12 2022 14:08:29 GMT-0400 (Eastern Daylight Time),,,2000,,1085,Westfield,Hampden,42.12756,-72.571312,Western MA,,MA,42.175493,-72.732806,,3/22/24
189,APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,PROVISIONAL CONSIDERATION,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MR284935,The Copley Connection Inc.,Boston,2116,josh@zakimstrategies.com,617-209-9316,551 Boylston St,,Boston,MA,2116,POINT (-71.073493 42.334948),POINT (-71.076006 42.3507450),10 Tremont St. 2nd Floor,,Boston,MA,2108,92-0650530,MRN284935,Tue Dec 19 2023 17:40:41 GMT-0500 (Eastern Standard Time),Fri Oct 20 2023 12:18:26 GMT-0400 (Eastern Daylight Time),,,no,,,,,,,,Not a DBE,,,,Tue May 02 2023 11:21:30 GMT-0400 (Eastern Daylight Time),Fri Dec 22 2023 14:34:03 GMT-0500 (Eastern Standard Time),Thu Feb 08 2024 15:02:46 GMT-0500 (Eastern Standard Time),,,1500,,2116,Boston,Suffolk,42.334948,-71.073493,Metro Boston,,MA,42.350745,-71.076006,,3/22/24
190,APPROVED,Marijuana Delivery Operator Pre-Certification,Priority Review - Economic Empowerment Priority,Priority,Economic Empowerment Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PMD5812,"Community Growth Partners Delivery, Inc.",,,marcus@communitygrowthpartners.com,646-408-1196,20 Ladd Avenue,,Northampton,MA,1062,,,783 S Main Street,,Great Barrington,MA,1230,87-1915131,PMDA5812,Tue Sep 14 2021 14:36:54 GMT-0400 (Eastern Daylight Time),Mon Aug 30 2021 13:48:11 GMT-0400 (Eastern Daylight Time),,,,EE202207,INCOMPLETE,EE202038,,,,,Not a DBE,,,,Fri May 28 2021 12:26:39 GMT-0400 (Eastern Daylight Time),Fri Sep 24 2021 07:18:42 GMT-0400 (Eastern Daylight Time),Mon Sep 27 2021 07:19:07 GMT-0400 (Eastern Daylight Time),Mon Sep 27 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Sep 27 2023 04:00:00 GMT-0400 (Eastern Daylight Time),,,,,,,,,,MA,,,,3/22/24
191,APPROVED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MC283571,"Holyoke Wilds, LLC",Holyoke,1040,holyokewilds@gmail.com,646-263-8363,20 Hadley Mill Road,,Holyoke,MA,1040,POINT (-72.571312 42.12756),POINT (-72.598596 42.2093890),20 Hadley Mill Road,,Holyoke,MA,1040,87-1826178,MCN283571,Tue Nov 09 2021 13:13:38 GMT-0500 (Eastern Standard Time),Thu Oct 21 2021 10:38:47 GMT-0400 (Eastern Daylight Time),Thu Mar 24 2022 13:51:51 GMT-0400 (Eastern Daylight Time),,no,,,,,,,,Minority-Owned Business,Indoor,"Tier 02: 5,001 to 10,000 sq. ft.",,Thu Aug 05 2021 18:51:29 GMT-0400 (Eastern Daylight Time),Mon Nov 15 2021 16:06:01 GMT-0500 (Eastern Standard Time),Mon Feb 14 2022 16:19:11 GMT-0500 (Eastern Standard Time),Thu Mar 07 2024 03:00:00 GMT-0500 (Eastern Standard Time),Thu Apr 17 2025 04:00:00 GMT-0400 (Eastern Daylight Time),400,2500,1040,Holyoke,Hampden,42.12756,-72.571312,Western MA,,MA,42.209389,-72.598597,,3/22/24
192,APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MP282022,H&H Cultivation LLC,Holyoke,1040,oliverhomberg@gmail.com,617-637-5894,42 Main Street,,Holyoke,MA,1040,POINT (-72.571312 42.12756),POINT (-72.602075 42.2049680),"662 Tremont Street, Apt. #1",,Boston,MA,1040,85-3464231,MPN282022,Fri Feb 26 2021 14:28:44 GMT-0500 (Eastern Standard Time),Tue Feb 23 2021 09:42:18 GMT-0500 (Eastern Standard Time),Tue Apr 19 2022 15:10:53 GMT-0400 (Eastern Daylight Time),,no,,,,,,,,Not a DBE,,,,Sun Jan 31 2021 15:18:48 GMT-0500 (Eastern Standard Time),Fri Apr 09 2021 11:07:42 GMT-0400 (Eastern Daylight Time),Tue Jun 22 2021 11:02:00 GMT-0400 (Eastern Daylight Time),Fri Apr 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Fri Apr 19 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500,10000,1040,Holyoke,Hampden,42.12756,-72.571312,Western MA,,MA,42.204968,-72.602076,,3/22/24
193,REOPENED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,IN PROCESS,IN PROCESS,,INCOMPLETE,MC282547,Conception MA Inc.,Uxbridge,1569,tonydefeo007@gmail.com,781-558-7807,374 West Street,,Uxbridge,MA,1569,POINT (-71.840209 42.329642),,374 West Street,,Uxbridge,MA,1569,84-3923720,MCN282547,Fri Jan 06 2023 10:52:01 GMT-0500 (Eastern Standard Time),Wed Apr 08 2020 00:00:00 GMT-0400 (Eastern Daylight Time),,,no,,,,,,,,Not a DBE,Indoor,"Tier 11: 90,001 to 100,000 sq. ft",,Tue Dec 24 2019 13:31:07 GMT-0500 (Eastern Standard Time),,,,,200,,1569,Uxbridge,Worcester,42.329642,-71.840209,Central MA,,MA,,,,3/22/24
194,APPROVED,Marijuana Delivery Operator Pre-Certification,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PMD5787,"Blazr, Inc",,,dhinton.us@gmail.com,617-650-7943,1 Dunford Street,,Boston,MA,2119,,,1 Dunford Street,,Boston,MA,2119,00-1439324,PMDA5787,Thu Jan 27 2022 10:57:30 GMT-0500 (Eastern Standard Time),Mon Dec 13 2021 13:01:13 GMT-0500 (Eastern Standard Time),,,,SE304937,,,,,,,Not a DBE,,,,Thu May 27 2021 19:11:42 GMT-0400 (Eastern Daylight Time),Mon Jan 31 2022 11:30:12 GMT-0500 (Eastern Standard Time),Mon Jan 31 2022 11:30:26 GMT-0500 (Eastern Standard Time),Mon Jan 31 2022 03:00:00 GMT-0500 (Eastern Standard Time),Wed Jan 31 2024 03:00:00 GMT-0500 (Eastern Standard Time),,,,,,,,,,MA,,,SE304937,3/22/24
195,APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,1/7/22,COMPLETE,MR281246,"Apical, Inc.",Easthampton,1027,leakhenakasom@gmail.com,419-977-8757,19 Wemelco Way,,Easthampton,MA,1073,POINT (-72.62073 42.322256),POINT (-72.672453 42.2788669),19 Wemelco Way,,Easthampton,MA,1073,82-5135092,MRN281246,Mon Jul 15 2019 11:06:56 GMT-0400 (Eastern Daylight Time),Wed Apr 24 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Wed Nov 27 2019 13:47:01 GMT-0500 (Eastern Standard Time),TRUE,,,,,,APPROVED,RP201884,RP201884,Minority-Owned Business,,,Thu Nov 18 2021 03:00:00 GMT-0500 (Eastern Standard Time),Tue Apr 17 2018 12:30:04 GMT-0400 (Eastern Daylight Time),Wed Jul 31 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Nov 07 2019 13:30:45 GMT-0500 (Eastern Standard Time),Thu Jan 12 2023 03:00:00 GMT-0500 (Eastern Standard Time),Tue Apr 16 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300,10000,1027,Easthampton,Hampshire,42.322256,-72.62073,Western MA,,MA,42.278867,-72.672453,,3/22/24
196,APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR282378,"THE GRATEFUL MIND, LLC",Wellfleet,2667,jasonrobicheau@netscape.net,508-579-4464,15 BANK STREET,,WELLFLEET,MA,2667,POINT (-70.301811 41.698999),POINT (-70.030422 41.9371450),15 BANK STREET,,WELLFLEET,MA,2667,83-3574631,MRN282378,Wed Nov 10 2021 11:56:42 GMT-0500 (Eastern Standard Time),Fri Nov 27 2020 10:45:15 GMT-0500 (Eastern Standard Time),,,no,,,,,,,,Not a DBE,,,,Thu Feb 07 2019 12:08:30 GMT-0500 (Eastern Standard Time),Mon Nov 15 2021 16:48:36 GMT-0500 (Eastern Standard Time),Mon Feb 14 2022 16:26:42 GMT-0500 (Eastern Standard Time),Thu Feb 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sat May 18 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500,10000,2667,Wellfleet,Barnstable,41.698999,-70.301811,Southeast and Cape,,MA,41.937145,-70.030423,,3/22/24
197,APPROVED,Marijuana Courier Pre-Certification,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PDO103107,Gram Delivers LLC.,,,warren@gramdelivers.com,888-588-4726,"33 Wales Ave, Unit D Avon, MA. 02322",,Avon,MA,2322,,,"33 Wales Ave, Unit D Avon, MA. 02322",,Avon,MA,2322,85-2814521,PDOA103107,Wed Oct 21 2020 11:18:34 GMT-0400 (Eastern Daylight Time),Wed Oct 21 2020 11:23:35 GMT-0400 (Eastern Daylight Time),,TRUE,,SE303673,APPROVED,EE202204,,,,,Not a DBE | Minority-Owned Business,,,,Wed Jun 03 2020 15:50:01 GMT-0400 (Eastern Daylight Time),Thu Oct 22 2020 16:00:53 GMT-0400 (Eastern Daylight Time),Mon Oct 26 2020 09:26:08 GMT-0400 (Eastern Daylight Time),Mon Oct 26 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Oct 26 2022 04:00:00 GMT-0400 (Eastern Daylight Time),,,,,,,,,,MA,,,SE303673,3/22/24
198,APPROVED,Marijuana Microbusiness,Expedited Review - License Type,Expedited,License Type,PROVISIONAL CONSIDERATION,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MB281450,"Keystone Bluff, LLC",Chester,1011,jason@keystonebluff.com,413-961-9488,241 Highway 20,,Chester,MA,1011,POINT (-72.571312 42.12756),POINT (-72.980059 42.277493),PO Box 1,,Chester,MA,1011,82-5255061,MBN281450,Thu Dec 26 2019 13:07:06 GMT-0500 (Eastern Standard Time),Thu Mar 28 2019 00:00:00 GMT-0400 (Eastern Daylight Time),,,,,,,,,,,"Lesbian, Gay, Bisexual, and Transgender Owned Business | Veteran-Owned Business",,,,Fri Jul 20 2018 09:44:52 GMT-0400 (Eastern Daylight Time),Fri Jan 03 2020 00:00:00 GMT-0500 (Eastern Standard Time),Thu Mar 05 2020 12:20:11 GMT-0500 (Eastern Standard Time),,,300,,1011,Chester,Hampden,42.12756,-72.571312,Western MA,,MA,42.277493,-72.98006,,3/22/24
199,APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MP282225,Healing Gardens LLC,Plymouth,2360,peter@aandgis.com,508-922-8512,19 Richards Road,,Plymouth,MA,2360,POINT (-70.818958 41.978877),POINT (-70.707375 41.957825),19 Richards Road,,Plymouth,MA,2360,87-2387983,MPN282225,Fri Nov 11 2022 13:26:43 GMT-0500 (Eastern Standard Time),Wed Nov 09 2022 11:55:08 GMT-0500 (Eastern Standard Time),,,no,,,,,,,,Not a DBE,,,,Fri Aug 05 2022 13:26:53 GMT-0400 (Eastern Daylight Time),Fri Nov 18 2022 11:29:15 GMT-0500 (Eastern Standard Time),Thu Feb 09 2023 13:19:48 GMT-0500 (Eastern Standard Time),Thu Feb 16 2023 03:00:00 GMT-0500 (Eastern Standard Time),Fri Feb 16 2024 03:00:00 GMT-0500 (Eastern Standard Time),1500,10000,2360,Plymouth,Plymouth,41.978877,-70.818958,Southeast and Cape,,MA,41.957825,-70.707376,,3/22/24
200,APPROVED,Marijuana Retailer,Priority Review - Economic Empowerment Priority,Priority,Economic Empowerment Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR284644,Mass Greenwoods LLC,Boston,2134,ericlaw3@yahoo.com,617-523-0600,116 Harvard Avenue,,Allston,MA,2134,POINT (-71.073493 42.334948),POINT (-71.131730 42.3524910),116 Harvard Avenue,,Allston,MA,2134,82-5117556,MRN284644,Thu Aug 18 2022 11:23:47 GMT-0400 (Eastern Daylight Time),Thu Jul 21 2022 11:44:46 GMT-0400 (Eastern Daylight Time),,TRUE,yes,SE303621,,,EEA202112,,,,Not a DBE,,,,Mon Apr 25 2022 11:41:29 GMT-0400 (Eastern Daylight Time),Fri Aug 19 2022 09:37:52 GMT-0400 (Eastern Daylight Time),Thu Oct 13 2022 16:14:21 GMT-0400 (Eastern Daylight Time),Thu Nov 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Wed Nov 13 2024 03:00:00 GMT-0500 (Eastern Standard Time),,5000,2134,Allston,Suffolk,42.334948,-71.073493,,,MA,42.352491,-71.13173,,3/22/24
201,APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,7/1/21,COMPLETE,MR281804,Liberty Market,Lanesborough,1237,kendebbie4@comcast.net,603-340-6539,126 South Main Street,Suite 1 & 2,Lanesborough,MA,1237,POINT (-73.209889 42.396128),POINT (-73.228127 42.5188279),10 West Street,,Allenstown,NH,3275,83-1419000,MRN281804,Thu Aug 01 2019 13:44:45 GMT-0400 (Eastern Daylight Time),Fri Mar 22 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Sat Oct 26 2019 11:02:35 GMT-0400 (Eastern Daylight Time),,,,,,,,,,Not a DBE,,,Fri Apr 16 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Aug 15 2018 08:00:02 GMT-0400 (Eastern Daylight Time),Thu Aug 01 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Oct 10 2019 13:06:47 GMT-0400 (Eastern Daylight Time),Thu Sep 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Oct 29 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300,5000,1237,Lanesboro,Berkshire,42.396128,-73.209889,,,MA,42.518828,-73.228128,,3/22/24
